kernel  	gamma  	  degree	  C	   tol	  cp_train_mse	  cp_test_mse	  cp_train_mae	  cp_test_mae	  cp_time	     cp_gap	   cp_x	  cp_iter	  gvpm_train_mse	  gvpm_test_mse	  gvpm_train_mae	  gvpm_test_mae	  gvpm_time	   gvpm_gap	  gvpm_x	  gvpm_iter	ls          	  a_min	    a_max	  n_min	  lam_low	stopping_rule  	  proj_tol
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.166987	0.364151   	13.148 	        5	      0.0107861 	    0.000192749	        0.270655	       0.114568	  0.386166 	0.0111304  	15.1056 	        118	exact       	 1     	    1    	      2	    0.1  	d              	    0.1
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.166128	0.364151   	13.148 	        5	      0.0109801 	    0.00020198 	        0.270761	       0.114627	  0.403563 	0.00743386 	15.1311 	        119	exact       	 1     	    1    	      2	    0.1  	d              	    0.01
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.168254	0.364151   	13.148 	        5	      0.0109766 	    0.000201965	        0.270762	       0.114628	  0.400904 	0.00743357 	15.1313 	        119	exact       	 1     	    1    	      2	    0.1  	d              	    0.0001
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.168982	0.364151   	13.148 	        5	      0.0109766 	    0.000201966	        0.270762	       0.114628	  0.401627 	0.00743348 	15.1313 	        119	exact       	 1     	    1    	      2	    0.1  	d              	    1e-06
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.169545	0.364151   	13.148 	        5	      0.0107861 	    0.000192749	        0.270655	       0.114568	  0.382293 	0.0111304  	15.1056 	        118	exact       	 1     	    1    	      2	    0.01 	d              	    0.1
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.165244	0.364151   	13.148 	        5	      0.0109801 	    0.00020198 	        0.270761	       0.114627	  0.388045 	0.00743386 	15.1311 	        119	exact       	 1     	    1    	      2	    0.01 	d              	    0.01
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.169549	0.364151   	13.148 	        5	      0.0109766 	    0.000201965	        0.270762	       0.114628	  0.407463 	0.00743357 	15.1313 	        119	exact       	 1     	    1    	      2	    0.01 	d              	    0.0001
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.170538	0.364151   	13.148 	        5	      0.0109766 	    0.000201966	        0.270762	       0.114628	  0.424464 	0.00743348 	15.1313 	        119	exact       	 1     	    1    	      2	    0.01 	d              	    1e-06
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.171922	0.364151   	13.148 	        5	      0.0107861 	    0.000192749	        0.270655	       0.114568	  0.378301 	0.0111304  	15.1056 	        118	exact       	 1     	    1    	      2	    0.001	d              	    0.1
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.171251	0.364151   	13.148 	        5	      0.0109801 	    0.00020198 	        0.270761	       0.114627	  0.392909 	0.00743386 	15.1311 	        119	exact       	 1     	    1    	      2	    0.001	d              	    0.01
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.164443	0.364151   	13.148 	        5	      0.0109766 	    0.000201965	        0.270762	       0.114628	  0.411585 	0.00743357 	15.1313 	        119	exact       	 1     	    1    	      2	    0.001	d              	    0.0001
rbf     	auto   	       1	  1	0.1   	     0.0124747	  0.000274087	      0.270908	     0.114729	 0.168553	0.364151   	13.148 	        5	      0.0109766 	    0.000201966	        0.270762	       0.114628	  0.417583 	0.00743348 	15.1313 	        119	exact       	 1     	    1    	      2	    0.001	d              	    1e-06
