kernel  ,gamma  ,  degree,  C,   tol,  cp_train_mse,  cp_test_mse,  cp_train_mae,  cp_test_mae,  cp_time,     cp_gap,   cp_x,  cp_iter,  gvpm_train_mse,  gvpm_test_mse,  gvpm_train_mae,  gvpm_test_mae,  gvpm_time,   gvpm_gap,  gvpm_x,  gvpm_iter,ls          ,  a_min,    a_max,  n_min,  lam_low,stopping_rule  ,  proj_tol
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.162548,0.266838,14.2749,7,0.0189773,0.00662704,0.0158842,0.000430274,0.413246,0.163251,14.1425,157,exact       ,1,1,4,0.001,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141231,0.266838,14.2749,7,0.0186555,0.00660497,0.015634,0.00042495,0.371651,0.150856,14.2276,163,exact       ,1,1,4,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.142234,0.266838,14.2749,7,0.0189084,0.00662385,0.0157858,0.000425987,0.401639,0.16103,14.1544,161,exact       ,1,1,4,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.154094,0.266838,14.2749,7,0.0189077,0.00662381,0.0157852,0.000425966,0.37162,0.161029,14.1544,161,exact       ,1,1,4,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.172001,0.266838,14.2749,7,0.0189773,0.00662704,0.0158842,0.000430274,0.234887,0.163251,14.1425,157,exact       ,1,1,8,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.150312,0.266838,14.2749,7,0.0186555,0.00660497,0.015634,0.00042495,0.30011,0.150856,14.2276,163,exact       ,1,1,8,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.148315,0.266838,14.2749,7,0.0189084,0.00662385,0.0157858,0.000425987,0.315112,0.16103,14.1544,161,exact       ,1,1,8,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.142313,0.266838,14.2749,7,0.0189077,0.00662381,0.0157852,0.000425966,0.34611,0.161029,14.1544,161,exact       ,1,1,8,0.1,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.172777,0.266838,14.2749,7,0.0189773,0.00662704,0.0158842,0.000430274,0.306357,0.163251,14.1425,157,exact       ,1,1,8,0.01,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.164471,0.266838,14.2749,7,0.0186555,0.00660497,0.015634,0.00042495,0.34194,0.150856,14.2276,163,exact       ,1,1,8,0.01,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.163477,0.266838,14.2749,7,0.0189084,0.00662385,0.0157858,0.000425987,0.37194,0.16103,14.1544,161,exact       ,1,1,8,0.01,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.165464,0.266838,14.2749,7,0.0189077,0.00662381,0.0157852,0.000425966,0.36408,0.161029,14.1544,161,exact       ,1,1,8,0.01,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.162997,0.266838,14.2749,7,0.0189773,0.00662704,0.0158842,0.000430274,0.305078,0.163251,14.1425,157,exact       ,1,1,8,0.001,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.161465,0.266838,14.2749,7,0.0186555,0.00660497,0.015634,0.00042495,0.32594,0.150856,14.2276,163,exact       ,1,1,8,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.159998,0.266838,14.2749,7,0.0189084,0.00662385,0.0157858,0.000425987,0.327721,0.16103,14.1544,161,exact       ,1,1,8,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.16832,0.266838,14.2749,7,0.0189077,0.00662381,0.0157852,0.000425966,0.279002,0.161029,14.1544,161,exact       ,1,1,8,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.151666,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.220994,0.144872,14.2746,162,exact       ,1,100,2,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.166816,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.238032,0.145973,14.2649,166,exact       ,1,100,2,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.219021,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.288521,0.139961,14.3075,168,exact       ,1,100,2,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.14063,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.307603,0.144563,14.272,167,exact       ,1,100,2,0.1,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141622,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.251686,0.144872,14.2746,162,exact       ,1,100,2,0.01,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.14161,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.266939,0.145973,14.2649,166,exact       ,1,100,2,0.01,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.164723,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.323932,0.139961,14.3075,168,exact       ,1,100,2,0.01,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.135073,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.31876,0.144563,14.272,167,exact       ,1,100,2,0.01,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.148641,0.266838,14.2749,7,0.018927,0.00649421,0.0154497,0.000438601,0.258376,0.144872,14.2746,162,exact       ,1,100,2,0.001,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.145209,0.266838,14.2749,7,0.0187944,0.0064926,0.0153488,0.000433283,0.282357,0.145973,14.2649,166,exact       ,1,100,2,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.14464,0.266838,14.2749,7,0.0187146,0.00649027,0.0155016,0.000439764,0.307422,0.139961,14.3075,168,exact       ,1,100,2,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.143215,0.266838,14.2749,7,0.0188535,0.00660992,0.0157981,0.000430833,0.281753,0.144563,14.272,167,exact       ,1,100,2,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.15413,0.266838,14.2749,7,0.0190606,0.00651144,0.0152479,0.000424108,0.210323,0.156287,14.1928,160,exact       ,1,100,4,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.1396,0.266838,14.2749,7,0.0188405,0.00649437,0.0153047,0.000430852,0.232543,0.147698,14.2528,166,exact       ,1,100,4,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141001,0.266838,14.2749,7,0.0189538,0.00661976,0.0158771,0.000431121,0.276363,0.155746,14.1919,165,exact       ,1,100,4,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.14536,0.266838,14.2749,7,0.0189904,0.00650319,0.0152849,0.000428213,0.280364,0.151015,14.2285,166,exact       ,1,100,4,0.1,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.145359,0.266838,14.2749,7,0.0190606,0.00651144,0.0152479,0.000424108,0.219224,0.156287,14.1928,160,exact       ,1,100,4,0.01,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.143436,0.266838,14.2749,7,0.0188405,0.00649437,0.0153047,0.000430852,0.265878,0.147698,14.2528,166,exact       ,1,100,4,0.01,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141797,0.266838,14.2749,7,0.0189538,0.00661976,0.0158771,0.000431121,0.288719,0.155746,14.1919,165,exact       ,1,100,4,0.01,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.143797,0.266838,14.2749,7,0.0189904,0.00650319,0.0152849,0.000428213,0.301141,0.151015,14.2285,166,exact       ,1,100,4,0.01,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.157141,0.266838,14.2749,7,0.0190606,0.00651144,0.0152479,0.000424108,0.254809,0.156287,14.1928,160,exact       ,1,100,4,0.001,d              ,0.1
