kernel  	gamma  	  degree	  C	  tol	  cp_train_mse	  cp_test_mse	  cp_train_mae	  cp_test_mae	  cp_time	   cp_gap	   cp_x	  cp_iter	  gvpm_train_mse	  gvpm_test_mse	  gvpm_train_mae	  gvpm_test_mae	  gvpm_time	   gvpm_gap	  gvpm_x	  gvpm_iter	ls          	  a_min	    a_max	  n_min	  lam_low	stopping_rule  	  proj_tol
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.0039  	0.364181 	20.4702	        6	       0.0228503	     0.00377026	       0.0305448	    0.00130866 	   0.906522	4.75654    	 3.85273	          3	exact       	 1     	    1    	      2	    0.1  	x              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 4.32291 	0.364181 	20.4702	        6	       0.0228583	     0.00377048	       0.0305591	    0.00130996 	   0.940034	4.7565     	 3.85257	          3	exact       	 1     	    1    	      2	    0.1  	x              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.58358 	0.364181 	20.4702	        6	       0.0228345	     0.00376938	       0.030534 	    0.00130804 	   1.33579 	4.75641    	 3.8526 	          3	exact       	 1     	    1    	      2	    0.1  	x              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.94044 	0.364181 	20.4702	        6	       0.0228346	     0.00376938	       0.0305342	    0.00130806 	   2.60197 	4.75641    	 3.8526 	          3	exact       	 1     	    1    	      2	    0.1  	x              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.05471 	0.364181 	20.4702	        6	       0.0144796	     0.00361146	       0.0195882	    0.000599552	   3.82066 	0.0349049  	21.7948 	        206	exact       	 1     	    1    	      2	    0.1  	d              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.70749 	0.364181 	20.4702	        6	       0.0145866	     0.00361062	       0.0195287	    0.000600624	   3.79357 	0.0419772  	21.7557 	        202	exact       	 1     	    1    	      2	    0.1  	d              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 4.91306 	0.364181 	20.4702	        6	       0.014478 	     0.00361554	       0.019529 	    0.000597433	   4.29378 	0.0326561  	21.8049 	        204	exact       	 1     	    1    	      2	    0.1  	d              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 4.8667  	0.364181 	20.4702	        6	       0.0144778	     0.00361553	       0.0195292	    0.000597429	   2.91929 	0.0326515  	21.8049 	        204	exact       	 1     	    1    	      2	    0.1  	d              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.54622 	0.364181 	20.4702	        6	       0.0228503	     0.00377026	       0.0305448	    0.00130866 	   1.22851 	4.75654    	 3.85273	          3	exact       	 1     	    1    	      2	    0.1  	f              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 3.88907 	0.364181 	20.4702	        6	       0.0228583	     0.00377048	       0.0305591	    0.00130996 	   1.59175 	4.7565     	 3.85257	          3	exact       	 1     	    1    	      2	    0.1  	f              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 2.47683 	0.364181 	20.4702	        6	       0.0228345	     0.00376938	       0.030534 	    0.00130804 	   2.32208 	4.75641    	 3.8526 	          3	exact       	 1     	    1    	      2	    0.1  	f              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 4.36727 	0.364181 	20.4702	        6	       0.0228346	     0.00376938	       0.0305342	    0.00130806 	   1.34137 	4.75641    	 3.8526 	          3	exact       	 1     	    1    	      2	    0.1  	f              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 2.36361 	0.364181 	20.4702	        6	       0.0228503	     0.00377026	       0.0305448	    0.00130866 	   0.982788	4.75654    	 3.85273	          3	exact       	 1     	    1    	      2	    0.01 	x              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 2.45329 	0.364181 	20.4702	        6	       0.0228583	     0.00377048	       0.0305591	    0.00130996 	   1.22127 	4.7565     	 3.85257	          3	exact       	 1     	    1    	      2	    0.01 	x              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0140041	   0.00353678	     0.0198227	  0.000598349	 2.07382 	0.364181 	20.4702	        6	       0.0228345	     0.00376938	       0.030534 	    0.00130804 	   0.915894	4.75641    	 3.8526 	          3	exact       	 1     	    1    	      2	    0.01 	x              	    0.0001
