kernel  	gamma  	  degree	  C	  tol	  cp_train_mse	  cp_test_mse	  cp_train_mae	  cp_test_mae	  cp_time	   cp_gap	    cp_x	  cp_iter	  gvpm_train_mse	  gvpm_test_mse	  gvpm_train_mae	  gvpm_test_mae	  gvpm_time	   gvpm_gap	  gvpm_x	  gvpm_iter	ls          	  a_min	    a_max	  n_min	  lam_low	stopping_rule  	  proj_tol
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0518775	0.235223 	 8.64318	        5	       0.013586 	    0.000266417	        0.243152	      0.0947136	  0.148265 	0.0545168  	 9.98688	        126	exact       	 1     	    1    	      4	    0.01 	d              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0528011	0.235223 	 8.64318	        5	       0.0135902	    0.00026658 	        0.243153	      0.0947135	  0.160119 	0.054521   	 9.98687	        126	exact       	 1     	    1    	      4	    0.01 	d              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0514147	0.235223 	 8.64318	        5	       0.0159394	    0.000392366	        0.245303	      0.096813 	  0.0232687	0.95412    	 3.28834	          3	exact       	 1     	    1    	      4	    0.01 	f              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0545769	0.235223 	 8.64318	        5	       0.0159258	    0.000391498	        0.245267	      0.0967896	  0.0255294	0.954066   	 3.2882 	          3	exact       	 1     	    1    	      4	    0.01 	f              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0540731	0.235223 	 8.64318	        5	       0.0159414	    0.000392365	        0.245275	      0.0967972	  0.0254967	0.954099   	 3.28803	          3	exact       	 1     	    1    	      4	    0.01 	f              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0524597	0.235223 	 8.64318	        5	       0.0159413	    0.000392361	        0.245275	      0.0967972	  0.0255473	0.954099   	 3.28803	          3	exact       	 1     	    1    	      4	    0.01 	f              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0544758	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0234916	0.985853   	 3.22919	          2	exact       	 1     	    1    	      4	    0.001	x              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0598061	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0215201	0.985853   	 3.22919	          2	exact       	 1     	    1    	      4	    0.001	x              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0674407	0.235223 	 8.64318	        5	       0.0299132	    0.00127361 	        0.241137	      0.0945958	  0.0255401	0.985893   	 3.22888	          2	exact       	 1     	    1    	      4	    0.001	x              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0633237	0.235223 	 8.64318	        5	       0.0299132	    0.00127361 	        0.241137	      0.0945958	  0.023978 	0.985893   	 3.22889	          2	exact       	 1     	    1    	      4	    0.001	x              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0662587	0.235223 	 8.64318	        5	       0.0134652	    0.00026301 	        0.243169	      0.0947365	  0.135014 	0.0524492  	10.0041 	        128	exact       	 1     	    1    	      4	    0.001	d              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0762048	0.235223 	 8.64318	        5	       0.0135397	    0.000262027	        0.243106	      0.0946763	  0.136438 	0.0589294  	 9.94811	        126	exact       	 1     	    1    	      4	    0.001	d              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0592484	0.235223 	 8.64318	        5	       0.013586 	    0.000266417	        0.243152	      0.0947136	  0.146985 	0.0545168  	 9.98688	        126	exact       	 1     	    1    	      4	    0.001	d              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0598705	0.235223 	 8.64318	        5	       0.0135902	    0.00026658 	        0.243153	      0.0947135	  0.15464  	0.054521   	 9.98687	        126	exact       	 1     	    1    	      4	    0.001	d              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0576515	0.235223 	 8.64318	        5	       0.0159394	    0.000392366	        0.245303	      0.096813 	  0.0272284	0.95412    	 3.28834	          3	exact       	 1     	    1    	      4	    0.001	f              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0548692	0.235223 	 8.64318	        5	       0.0159258	    0.000391498	        0.245267	      0.0967896	  0.0231569	0.954066   	 3.2882 	          3	exact       	 1     	    1    	      4	    0.001	f              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0628812	0.235223 	 8.64318	        5	       0.0159414	    0.000392365	        0.245275	      0.0967972	  0.0230558	0.954099   	 3.28803	          3	exact       	 1     	    1    	      4	    0.001	f              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0494907	0.235223 	 8.64318	        5	       0.0159413	    0.000392361	        0.245275	      0.0967972	  0.0241108	0.954099   	 3.28803	          3	exact       	 1     	    1    	      4	    0.001	f              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0675905	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0214577	0.985853   	 3.22919	          2	exact       	 1     	    1    	      8	    0.1  	x              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.059999 	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0209696	0.985853   	 3.22919	          2	exact       	 1     	    1    	      8	    0.1  	x              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0725257	0.235223 	 8.64318	        5	       0.0299132	    0.00127361 	        0.241137	      0.0945958	  0.0214889	0.985893   	 3.22888	          2	exact       	 1     	    1    	      8	    0.1  	x              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.129802 	0.235223 	 8.64318	        5	       0.0299132	    0.00127361 	        0.241137	      0.0945958	  0.0215514	0.985893   	 3.22889	          2	exact       	 1     	    1    	      8	    0.1  	x              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.101913 	0.235223 	 8.64318	        5	       0.0134652	    0.00026301 	        0.243169	      0.0947365	  0.126314 	0.0524492  	10.0041 	        128	exact       	 1     	    1    	      8	    0.1  	d              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0753984	0.235223 	 8.64318	        5	       0.0135397	    0.000262027	        0.243106	      0.0946763	  0.131757 	0.0589294  	 9.94811	        126	exact       	 1     	    1    	      8	    0.1  	d              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0777891	0.235223 	 8.64318	        5	       0.013586 	    0.000266417	        0.243152	      0.0947136	  0.14523  	0.0545168  	 9.98688	        126	exact       	 1     	    1    	      8	    0.1  	d              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0612378	0.235223 	 8.64318	        5	       0.0135902	    0.00026658 	        0.243153	      0.0947135	  0.15526  	0.054521   	 9.98687	        126	exact       	 1     	    1    	      8	    0.1  	d              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0542142	0.235223 	 8.64318	        5	       0.0159394	    0.000392366	        0.245303	      0.096813 	  0.023339 	0.95412    	 3.28834	          3	exact       	 1     	    1    	      8	    0.1  	f              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0690205	0.235223 	 8.64318	        5	       0.0159258	    0.000391498	        0.245267	      0.0967896	  0.0235682	0.954066   	 3.2882 	          3	exact       	 1     	    1    	      8	    0.1  	f              	    0.01
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.054409 	0.235223 	 8.64318	        5	       0.0159414	    0.000392365	        0.245275	      0.0967972	  0.0235658	0.954099   	 3.28803	          3	exact       	 1     	    1    	      8	    0.1  	f              	    0.0001
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0636215	0.235223 	 8.64318	        5	       0.0159413	    0.000392361	        0.245275	      0.0967972	  0.0235152	0.954099   	 3.28803	          3	exact       	 1     	    1    	      8	    0.1  	f              	    1e-06
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0751491	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0221159	0.985853   	 3.22919	          2	exact       	 1     	    1    	      8	    0.01 	x              	    0.1
rbf     	auto   	       1	  1	 0.1 	     0.0136937	  0.000487839	      0.245368	     0.096622	0.0655468	0.235223 	 8.64318	        5	       0.0299143	    0.00127363 	        0.241124	      0.0945836	  0.0213718	0.985853   	 3.22919	          2	exact       	 1     	    1    	      8	    0.01 	x              	    0.01
