Kernel  	   C	  alpha tol	  eps	gamma  	  degree	  opt tol	  train avg mse	  train std mse	  test avg mse	test std mse       	  train avg mee	  train std mee	  test avg mee	  test std mee
sigmoid 	2560	      0.001	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      0.001	0.001	auto   	       1	    1e-05	        3.54501	      0.035645 	       3.65326	0.19266475139698064	        1.60957	     0.00819144	       1.63705	     0.048528
sigmoid 	2560	      0.001	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      0.001	0.1  	auto   	       1	    1e-05	       50.5743 	     23.2324   	      50.9086 	24.832054429962586 	        6.42835	     1.37401   	       6.42537	     1.37077
sigmoid 	2560	      0.001	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      0.001	0.01 	auto   	       1	    1e-07	       22.7782 	     23.246    	      23.0155 	23.6376239324782   	        3.51794	     2.26109   	       3.50159	     2.23157
sigmoid 	2560	      0.001	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      0.001	0.001	auto   	       1	    1e-07	       41.4394 	     18.9287   	      41.6375 	19.152674275373254 	        5.33565	     1.85716   	       5.31625	     1.84021
sigmoid 	2560	      0.001	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      0.001	0.1  	auto   	       1	    1e-07	       47.9232 	     17.9259   	      46.8784 	17.28236502175583  	        6.48344	     1.03592   	       6.40463	     1.02189
sigmoid 	2560	      0.001	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.01 	auto   	       1	    0.001	       41.9229 	     18.9921   	      41.8086 	19.06986262200194  	        5.37506	     1.83697   	       5.35015	     1.80602
sigmoid 	2560	      1e-05	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.001	auto   	       1	    0.001	       22.3881 	     23.1275   	      23.4449 	24.28451861608117  	        3.45614	     2.27      	       3.55195	     2.3637
sigmoid 	2560	      1e-05	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.1  	auto   	       1	    0.001	       55.8753 	     22.3894   	      53.1674 	18.48790175192267  	        6.71249	     0.996556  	       6.58804	     0.817567
sigmoid 	2560	      1e-05	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.01 	auto   	       1	    1e-05	       23.3606 	     23.5056   	      22.8464 	22.69658243896505  	        3.6475 	     2.29659   	       3.63765	     2.24904
sigmoid 	2560	      1e-05	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.001	auto   	       1	    1e-05	       12.986  	     18.8726   	      12.4371 	17.739979016191544 	        2.53823	     1.8572    	       2.48786	     1.73707
sigmoid 	2560	      1e-05	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.1  	auto   	       1	    1e-05	       43.1827 	     12.3971   	      43.101  	11.67614113422662  	        6.04383	     0.886409  	       6.03175	     0.761485
sigmoid 	2560	      1e-05	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.01 	auto   	       1	    1e-07	       13.3059 	     18.9262   	      13.7355 	19.642766265621184 	        2.59318	     1.8161    	       2.625  	     1.84754
sigmoid 	2560	      1e-05	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.001	auto   	       1	    1e-07	       13.0024 	     18.8675   	      12.4514 	17.710126773067632 	        2.54394	     1.86014   	       2.49804	     1.73549
sigmoid 	2560	      1e-05	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-05	0.1  	auto   	       1	    1e-07	       48.8717 	     17.5554   	      49.9755 	19.077745475431264 	        6.49576	     0.892516  	       6.58667	     1.00691
sigmoid 	2560	      1e-05	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.01 	auto   	       1	    0.001	       22.7073 	     23.0376   	      23.0856 	23.60434710425318  	        3.55254	     2.27419   	       3.54723	     2.25746
sigmoid 	2560	      1e-07	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.001	auto   	       1	    0.001	       32.2299 	     23.4341   	      31.4799 	22.78138602005392  	        4.41377	     2.29639   	       4.36411	     2.21868
sigmoid 	2560	      1e-07	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.1  	auto   	       1	    0.001	       47.2252 	     18.3765   	      46.0758 	15.560283751133378 	        6.46407	     1.06525   	       6.40628	     0.892779
sigmoid 	2560	      1e-07	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.01 	auto   	       1	    1e-05	       14.0821 	     19.0412   	      13.5105 	17.590544475082737 	        2.79115	     1.86003   	       2.75731	     1.71482
sigmoid 	2560	      1e-07	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.001	auto   	       1	    1e-05	       32.3412 	     23.4973   	      32.116  	23.348793428285365 	        4.41502	     2.29038   	       4.45339	     2.307
sigmoid 	2560	      1e-07	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.1  	auto   	       1	    1e-05	       36.4023 	     13.267    	      35.6484 	12.75992938741291  	        5.55016	     1.0502    	       5.46988	     1.01143
sigmoid 	2560	      1e-07	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.01 	auto   	       1	    1e-07	       13.4449 	     19.1306   	      13.4918 	18.959503536406878 	        2.61652	     1.84026   	       2.66662	     1.89656
sigmoid 	2560	      1e-07	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.001	auto   	       1	    1e-07	       22.3364 	     23.0445   	      23.7319 	24.54466342696375  	        3.45568	     2.2654    	       3.53112	     2.31747
sigmoid 	2560	      1e-07	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	2560	      1e-07	0.1  	auto   	       1	    1e-07	       58.5861 	     22.0608   	      58.3955 	21.376812450816598 	        7.07369	     1.19828   	       7.06988	     1.18354
sigmoid 	2560	      1e-07	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.01 	auto   	       1	    0.001	       23.4829 	     23.6009   	      23.8029 	23.80067894824524  	        3.64437	     2.27521   	       3.69384	     2.31384
sigmoid 	1280	      0.1  	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.001	auto   	       1	    0.001	        3.9006 	      0.0592139	       4.01898	0.18839108222784912	        1.70761	     0.0136162 	       1.73682	     0.0395692
sigmoid 	1280	      0.1  	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.1  	auto   	       1	    0.001	       47.993  	     19.154    	      46.8641 	16.264905339975964 	        6.50352	     1.10367   	       6.45107	     0.928552
sigmoid 	1280	      0.1  	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.01 	auto   	       1	    1e-05	       23.4905 	     22.5573   	      23.8605 	23.046594951423362 	        3.73492	     2.15936   	       3.74031	     2.12756
sigmoid 	1280	      0.1  	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.001	auto   	       1	    1e-05	       32.4427 	     23.3178   	      33.0558 	23.592764026738458 	        4.45822	     2.24747   	       4.51197	     2.23251
sigmoid 	1280	      0.1  	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.1  	auto   	       1	    1e-05	       58.0708 	     30.7161   	      56.4376 	27.017407851986366 	        6.97587	     1.6854    	       6.88357	     1.55771
sigmoid 	1280	      0.1  	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.01 	auto   	       1	    1e-07	       23.1024 	     23.1052   	      23.0397 	22.95938367314016  	        3.55822	     2.17061   	       3.58555	     2.18419
sigmoid 	1280	      0.1  	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.001	auto   	       1	    1e-07	       22.7135 	     22.9911   	      22.9346 	23.327121675165323 	        3.53321	     2.22362   	       3.51468	     2.20197
sigmoid 	1280	      0.1  	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.1  	0.1  	auto   	       1	    1e-07	       48.3613 	     18.0308   	      48.7626 	18.652296648397137 	        6.5134 	     1.04432   	       6.52422	     1.0682
sigmoid 	1280	      0.1  	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.01 	auto   	       1	    0.001	       23.0825 	     23.0606   	      23.0159 	22.929832228986122 	        3.56132	     2.1697    	       3.58508	     2.18551
sigmoid 	1280	      0.001	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.001	auto   	       1	    0.001	       22.8308 	     23.1873   	      23.1828 	23.55298238246711  	        3.53113	     2.23583   	       3.52905	     2.20676
sigmoid 	1280	      0.001	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.1  	auto   	       1	    0.001	       75.5548 	     18.5992   	      76.54   	18.301465463524544 	        8.0789 	     1.06496   	       8.14407	     0.997546
sigmoid 	1280	      0.001	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.01 	auto   	       1	    1e-05	       33.0294 	     22.6967   	      33.9231 	23.259983326653575 	        4.57051	     2.09755   	       4.65925	     2.09543
sigmoid 	1280	      0.001	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.001	auto   	       1	    1e-05	       22.7683 	     23.1238   	      23.2506 	23.589356794528356 	        3.52517	     2.22608   	       3.58174	     2.27135
sigmoid 	1280	      0.001	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.1  	auto   	       1	    1e-05	       56.5022 	     15.1105   	      58.7973 	16.987941652738474 	        6.97474	     0.896052  	       7.15345	     1.02815
sigmoid 	1280	      0.001	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.01 	auto   	       1	    1e-07	       23.376  	     23.361    	      23.0654 	22.73606130922715  	        3.61862	     2.22427   	       3.67134	     2.23115
sigmoid 	1280	      0.001	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.001	auto   	       1	    1e-07	       13.459  	     19.1401   	      13.7954 	19.419869828393505 	        2.62917	     1.84866   	       2.66441	     1.83031
sigmoid 	1280	      0.001	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      0.001	0.1  	auto   	       1	    1e-07	       48.6589 	     18.5919   	      47.5676 	15.68336538137693  	        6.52995	     1.08168   	       6.48556	     0.895036
sigmoid 	1280	      0.001	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.01 	auto   	       1	    0.001	       42.4885 	     19.1491   	      43.3371 	19.44848439714097  	        5.48743	     1.84935   	       5.57237	     1.85914
sigmoid 	1280	      1e-05	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.001	auto   	       1	    0.001	       13.359  	     18.8781   	      12.7942 	17.72309602413408  	        2.63006	     1.83763   	       2.57897	     1.71419
sigmoid 	1280	      1e-05	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.1  	auto   	       1	    0.001	       65.9545 	     22.4124   	      66.5539 	23.98806309315708  	        7.3591 	     1.16558   	       7.35651	     1.21364
sigmoid 	1280	      1e-05	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.01 	auto   	       1	    1e-05	       42.8305 	     19.1365   	      42.6678 	19.022072266871824 	        5.45442	     1.78775   	       5.47006	     1.77798
sigmoid 	1280	      1e-05	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.001	auto   	       1	    1e-05	       32.0481 	     22.9789   	      32.4207 	23.318880950852126 	        4.44298	     2.23079   	       4.40524	     2.19532
sigmoid 	1280	      1e-05	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.1  	auto   	       1	    1e-05	       43.3888 	     12.3259   	      43.7282 	14.352053910924273 	        6.24483	     0.933702  	       6.25056	     1.08183
sigmoid 	1280	      1e-05	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.01 	auto   	       1	    1e-07	       32.5954 	     23.0592   	      32.557  	23.06142240594593  	        4.549  	     2.23801   	       4.54156	     2.19082
sigmoid 	1280	      1e-05	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.001	auto   	       1	    1e-07	       22.9135 	     23.3337   	      22.6147 	22.70737079203441  	        3.53111	     2.24389   	       3.53203	     2.19034
sigmoid 	1280	      1e-05	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-05	0.1  	auto   	       1	    1e-07	       66.9469 	     23.3787   	      66.1893 	22.045252299279777 	        7.46258	     1.27642   	       7.4349 	     1.14769
sigmoid 	1280	      1e-05	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.01 	auto   	       1	    0.001	       22.9769 	     22.9506   	      23.9734 	24.017722816096967 	        3.55152	     2.15672   	       3.58457	     2.16416
sigmoid 	1280	      1e-07	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.001	auto   	       1	    0.001	       22.9679 	     23.4082   	      22.8862 	23.083239688137834 	        3.54132	     2.25876   	       3.57247	     2.24355
sigmoid 	1280	      1e-07	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.1  	auto   	       1	    0.001	       73.8538 	     17.8568   	      73.8774 	18.239303526402388 	        7.72531	     0.913351  	       7.73887	     0.915263
sigmoid 	1280	      1e-07	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.01 	auto   	       1	    1e-05	       23.5479 	     22.8741   	      24.5872 	23.94995745645582  	        3.68707	     2.14662   	       3.78389	     2.23143
sigmoid 	1280	      1e-07	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.001	auto   	       1	    1e-05	       22.8837 	     23.241    	      23.2582 	23.731167463710555 	        3.54211	     2.24528   	       3.59465	     2.30999
sigmoid 	1280	      1e-07	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.1  	auto   	       1	    1e-05	       51.8623 	     14.4355   	      51.1167 	14.50971160563334  	        6.79612	     0.943417  	       6.74484	     0.974986
sigmoid 	1280	      1e-07	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.01 	auto   	       1	    1e-07	        4.24957	      0.124679 	       4.39987	0.22420604654334442	        1.79032	     0.0248679 	       1.82553	     0.0586358
sigmoid 	1280	      1e-07	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.001	auto   	       1	    1e-07	       22.6657 	     23.0085   	      23.968  	24.31752445008957  	        3.53423	     2.24004   	       3.60934	     2.27852
sigmoid 	1280	      1e-07	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	1280	      1e-07	0.1  	auto   	       1	    1e-07	       58.6087 	     22.9415   	      60.9377 	26.45679570774046  	        7.0407 	     1.22833   	       7.14989	     1.4438
sigmoid 	1280	      1e-07	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.01 	auto   	       1	    0.001	       23.269  	     22.8991   	      22.72   	22.20793232039884  	        3.64454	     2.17801   	       3.56242	     2.06485
sigmoid 	 640	      0.1  	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.001	auto   	       1	    0.001	       13.781  	     19.1177   	      14.0695 	19.331859063321644 	        2.70219	     1.8281    	       2.7342 	     1.8078
sigmoid 	 640	      0.1  	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.1  	auto   	       1	    0.001	       47.5475 	     17.7974   	      48.784  	20.556238728023114 	        6.39548	     0.849009  	       6.43931	     0.985325
sigmoid 	 640	      0.1  	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.01 	auto   	       1	    1e-05	       42.2732 	     18.9429   	      42.3036 	19.049217922854698 	        5.47647	     1.82474   	       5.45508	     1.79495
sigmoid 	 640	      0.1  	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.001	auto   	       1	    1e-05	       23.2327 	     23.2643   	      22.4978 	22.201154226881073 	        3.60472	     2.22006   	       3.61503	     2.19162
sigmoid 	 640	      0.1  	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.1  	auto   	       1	    1e-05	       59.4072 	     16.3623   	      60.1014 	16.885827943982765 	        7.23507	     0.894361  	       7.28636	     0.896609
sigmoid 	 640	      0.1  	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.01 	auto   	       1	    1e-07	       32.6443 	     22.9104   	      32.5992 	22.818894573808688 	        4.49088	     2.14195   	       4.48659	     2.1111
sigmoid 	 640	      0.1  	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.001	auto   	       1	    1e-07	       32.3884 	     22.9431   	      33.1304 	23.56360014971139  	        4.48717	     2.19068   	       4.53491	     2.21762
sigmoid 	 640	      0.1  	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.1  	0.1  	auto   	       1	    1e-07	       58.1753 	     21.8593   	      57.3152 	20.399200422009738 	        7.09142	     1.25417   	       7.04299	     1.15148
sigmoid 	 640	      0.1  	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.01 	auto   	       1	    0.001	       32.673  	     22.9524   	      32.647  	22.96716042158402  	        4.48786	     2.13981   	       4.47573	     2.14183
sigmoid 	 640	      0.001	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.001	auto   	       1	    0.001	       22.9212 	     22.8456   	      23.124  	23.1451592839204   	        3.58837	     2.19112   	       3.57073	     2.1666
sigmoid 	 640	      0.001	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.1  	auto   	       1	    0.001	       47.6797 	     17.7549   	      48.5113 	18.912531667948862 	        6.39589	     0.836352  	       6.46552	     0.914284
sigmoid 	 640	      0.001	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.01 	auto   	       1	    1e-05	       23.457  	     23.0762   	      22.9442 	22.473163594482997 	        3.67785	     2.2051    	       3.6559 	     2.18268
sigmoid 	 640	      0.001	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.001	auto   	       1	    1e-05	       32.3685 	     22.9904   	      32.7496 	23.037803460187554 	        4.47578	     2.19456   	       4.50136	     2.15171
sigmoid 	 640	      0.001	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.1  	auto   	       1	    1e-05	       61.6194 	     21.9371   	      58.8743 	19.247896047476946 	        7.27092	     1.16005   	       7.0939 	     1.05304
sigmoid 	 640	      0.001	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.01 	auto   	       1	    1e-07	       51.784  	      0.746309 	      51.8882 	2.573103724804792  	        6.37365	     0.0831708 	       6.35944	     0.236841
sigmoid 	 640	      0.001	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.001	auto   	       1	    1e-07	       22.8728 	     22.8453   	      23.9361 	23.87530869933822  	        3.5791 	     2.19146   	       3.62518	     2.19285
sigmoid 	 640	      0.001	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      0.001	0.1  	auto   	       1	    1e-07	       57.7122 	     21.2813   	      58.9683 	22.342863268175893 	        7.00242	     1.14844   	       7.08891	     1.20335
sigmoid 	 640	      0.001	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.01 	auto   	       1	    0.001	       51.5225 	      0.724559 	      50.941  	2.2990504725025485 	        6.30058	     0.109758  	       6.23813	     0.132596
sigmoid 	 640	      1e-05	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.001	auto   	       1	    0.001	        4.24001	      0.0535612	       4.3562 	0.22017532331088296	        1.79253	     0.0110724 	       1.82075	     0.0418585
sigmoid 	 640	      1e-05	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.1  	auto   	       1	    0.001	       47.9623 	     18.502    	      46.9381 	17.891788326829445 	        6.50246	     1.05609   	       6.42671	     1.04639
sigmoid 	 640	      1e-05	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.01 	auto   	       1	    1e-05	       23.5853 	     23.375    	      23.2163 	22.646084867402216 	        3.6533 	     2.20426   	       3.66335	     2.15402
sigmoid 	 640	      1e-05	0.01 	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.001	auto   	       1	    1e-05	       51.3841 	      0.559677 	      51.2325 	2.369304617724452  	        6.3093 	     0.0380794 	       6.28596	     0.197926
sigmoid 	 640	      1e-05	0.001	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.1  	auto   	       1	    1e-05	       51.689  	     13.4622   	      50.6128 	10.917013485170203 	        6.80279	     0.759409  	       6.74886	     0.598433
sigmoid 	 640	      1e-05	0.1  	auto   	       1	    1e-05	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.01 	auto   	       1	    1e-07	       23.5164 	     23.2872   	      23.7907 	23.437701008919205 	        3.65121	     2.1978    	       3.67708	     2.21211
sigmoid 	 640	      1e-05	0.01 	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.001	auto   	       1	    1e-07	       32.3245 	     22.8885   	      33.1756 	23.6355891877842   	        4.48704	     2.19002   	       4.54217	     2.22488
sigmoid 	 640	      1e-05	0.001	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      1e-05	0.1  	auto   	       1	    1e-07	       67.3992 	     22.6921   	      68.7924 	23.005615099759666 	        7.4363 	     1.16337   	       7.54273	     1.15571
sigmoid 	 640	      1e-05	0.1  	auto   	       1	    1e-07	        0      	      0        	       0      	Exception
rbf     	 640	      1e-07	0.01 	auto   	       1	    0.001	       32.6859 	     22.9448   	      32.6109 	22.82320940307748  	        4.4903 	     2.14186   	       4.4852 	     2.10922
sigmoid 	 640	      1e-07	0.01 	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      1e-07	0.001	auto   	       1	    0.001	       23.2324 	     23.2548   	      22.828  	22.73897674448581  	        3.61387	     2.23159   	       3.56447	     2.14783
sigmoid 	 640	      1e-07	0.001	auto   	       1	    0.001	        0      	      0        	       0      	Exception
rbf     	 640	      1e-07	0.1  	auto   	       1	    0.001	       75.8945 	     18.4279   	      75.5935 	19.51571665101067  	        8.10194	     1.05299   	       8.06316	     1.13238
sigmoid 	 640	      1e-07	0.1  	auto   	       1	    0.001	        0      	      0        	       0      	Exception
