Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.832887	              0	      0.753801	0.0           	       0.669821	              0	      0.640344	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.95283 	              0	      0.92838 	0.0           	       0.680716	              0	      0.673997	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.00456 	              0	      0.899478	0.0           	       0.713878	              0	      0.672918	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.954607	              0	      0.953847	0.0           	       0.846412	              0	      0.84852 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.940985	              0	      0.943491	0.0           	       0.843668	              0	      0.840401	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.97652 	              0	      0.942339	0.0           	       0.692622	              0	      0.682824	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.08084 	              0	      1.05224 	0.0           	       0.912527	              0	      0.89777 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.869108	              0	      0.90104 	0.0           	       0.744429	              0	      0.752923	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.740845	              0	      0.698431	0.0           	       0.678036	              0	      0.657657	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.720486	              0	      0.681028	0.0           	       0.708505	              0	      0.684224	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.936221	              0	      0.957843	0.0           	       0.842695	              0	      0.851548	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.04862 	              0	      1.033   	0.0           	       0.899194	              0	      0.897133	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.733266	              0	      0.741506	0.0           	       0.673815	              0	      0.670236	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.817474	              0	      0.815795	0.0           	       0.725463	              0	      0.725231	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.745013	              0	      0.686776	0.0           	       0.677396	              0	      0.652555	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.686734	              0	      0.685182	0.0           	       0.642409	              0	      0.644783	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.20449 	              0	      1.22441 	0.0           	       0.96463 	              0	      0.971437	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.93409 	              0	      0.977187	0.0           	       0.839077	              0	      0.857618	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.988535	              0	      1.03078 	0.0           	       0.870125	              0	      0.885113	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.727338	              0	      0.82562 	0.0           	       0.676938	              0	      0.718067	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.955266	              0	      0.92205 	0.0           	       0.699464	              0	      0.695062	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.785145	              0	      0.730657	0.0           	       0.678967	              0	      0.648825	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.898907	              0	      0.963747	0.0           	       0.649656	              0	      0.680505	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.934777	              0	      0.860259	0.0           	       0.835213	              0	      0.787906	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.865963	              0	      0.925127	0.0           	       0.754151	              0	      0.78027 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.17296 	              0	      1.20218 	0.0           	       0.947727	              0	      0.974982	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.22467 	              0	      1.22781 	0.0           	       0.970407	              0	      0.974131	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.2058  	              0	      1.2457  	0.0           	       0.960844	              0	      0.976094	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.871011	              0	      0.897773	0.0           	       0.799847	              0	      0.807931	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.934938	              0	      0.926973	0.0           	       0.829756	              0	      0.828609	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.855327	              0	      0.915364	0.0           	       0.791668	              0	      0.825589	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.909652	              0	      0.963029	0.0           	       0.756198	              0	      0.776501	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.796751	              0	      0.785943	0.0           	       0.723702	              0	      0.723335	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.859966	              0	      0.744808	0.0           	       0.677803	              0	      0.635753	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.942667	              0	      1.00594 	0.0           	       0.845144	              0	      0.878323	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06828 	              0	      1.05981 	0.0           	       0.732672	              0	      0.726066	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.984091	              0	      0.978803	0.0           	       0.862783	              0	      0.86112 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.865935	              0	      0.808317	0.0           	       0.804319	              0	      0.768505	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.858299	              0	      0.850327	0.0           	       0.741197	              0	      0.74831 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.03691 	              0	      0.956917	0.0           	       0.816312	              0	      0.782031	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.07412 	              0	      1.10385 	0.0           	       0.722793	              0	      0.722665	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.737096	              0	      0.739277	0.0           	       0.68025 	              0	      0.681632	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.795363	              0	      0.761694	0.0           	       0.72878 	              0	      0.713994	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.914719	              0	      0.878047	0.0           	       0.819973	              0	      0.794901	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.855252	              0	      0.797378	0.0           	       0.676671	              0	      0.652145	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.99182 	              0	      1.02316 	0.0           	       0.696998	              0	      0.713389	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.932238	              0	      0.948979	0.0           	       0.835343	              0	      0.842623	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.964015	              0	      0.961139	0.0           	       0.632654	              0	      0.62542 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.21505 	              0	      1.16575 	0.0           	       0.963416	              0	      0.939239	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.843514	              0	      0.887431	0.0           	       0.770406	              0	      0.791931	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.732168	              0	      0.761491	0.0           	       0.671722	              0	      0.682704	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.842446	              0	      0.868995	0.0           	       0.686271	              0	      0.701637	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.990823	              0	      1.05103 	0.0           	       0.871364	              0	      0.898194	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.849207	              0	      0.830548	0.0           	       0.685962	              0	      0.694518	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.949512	              0	      0.992753	0.0           	       0.684061	              0	      0.701276	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.899536	              0	      1.05531 	0.0           	       0.670956	              0	      0.724833	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.895296	              0	      0.959735	0.0           	       0.688859	              0	      0.715022	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.855565	              0	      0.822552	0.0           	       0.72682 	              0	      0.706496	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.646894	              0	      0.643455	0.0           	       0.542042	              0	      0.53598 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.972467	              0	      0.884576	0.0           	       0.661384	              0	      0.635312	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.03181 	              0	      1.01315 	0.0           	       0.881358	              0	      0.868543	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.1655  	              0	      1.21791 	0.0           	       0.944146	              0	      0.965719	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.03451 	              0	      1.04297 	0.0           	       0.888413	              0	      0.902873	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.869168	              0	      0.881383	0.0           	       0.759215	              0	      0.76688 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.34165 	              0	      1.34277 	0.0           	       1.01303 	              0	      1.01698 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.673988	              0	      0.63522 	0.0           	       0.650516	              0	      0.626092	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.29753 	              0	      1.32373 	0.0           	       0.922676	              0	      0.933579	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.974516	              0	      0.981729	0.0           	       0.862362	              0	      0.861226	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.737347	              0	      0.740388	0.0           	       0.684938	              0	      0.692954	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.945867	              0	      0.951142	0.0           	       0.682371	              0	      0.687631	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.80044 	              0	      0.861872	0.0           	       0.742407	              0	      0.783764	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.982982	              0	      1.00456 	0.0           	       0.692082	              0	      0.705921	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.768576	              0	      0.751884	0.0           	       0.704568	              0	      0.706175	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.15009 	              0	      1.11555 	0.0           	       0.839332	              0	      0.823881	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.2025  	              0	      1.17884 	0.0           	       0.868481	              0	      0.845773	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.2956  	              0	      1.29702 	0.0           	       0.910782	              0	      0.91653 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.12213 	              0	      1.06954 	0.0           	       0.747326	              0	      0.725897	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.15888 	              0	      1.23269 	0.0           	       0.939864	              0	      0.970348	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.623648	              0	      0.635741	0.0           	       0.604067	              0	      0.615303	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.796206	              0	      0.793418	0.0           	       0.738436	              0	      0.736934	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.07104 	              0	      1.12003 	0.0           	       0.903468	              0	      0.915405	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.80737 	              0	      0.719213	0.0           	       0.735438	              0	      0.69426 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.14409 	              0	      1.09261 	0.0           	       0.936297	              0	      0.904951	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.728432	              0	      0.74577 	0.0           	       0.676496	              0	      0.67578 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.46485 	              0	      1.61039 	0.0           	       0.989591	              0	      1.05254 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03874 	              0	      1.09567 	0.0           	       0.889207	              0	      0.909605	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.917863	              0	      0.954102	0.0           	       0.836125	              0	      0.853998	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00254 	              0	      1.02494 	0.0           	       0.878717	              0	      0.883823	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.09626 	              0	      0.978176	0.0           	       0.738677	              0	      0.715351	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04032 	              0	      1.0307  	0.0           	       0.893698	              0	      0.887704	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.0347  	              0	      1.07327 	0.0           	       0.884935	              0	      0.899199	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.925189	              0	      0.963163	0.0           	       0.836463	              0	      0.848694	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.895393	              0	      0.864373	0.0           	       0.656147	              0	      0.651313	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.0006  	              0	      1.02267 	0.0           	       0.876077	              0	      0.883354	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.735815	              0	      0.786975	0.0           	       0.680265	              0	      0.703049	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00621 	              0	      1.01748 	0.0           	       0.879579	              0	      0.880718	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.06931 	              0	      1.0848  	0.0           	       0.864294	              0	      0.868243	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.890764	              0	      0.891089	0.0           	       0.814542	              0	      0.807781	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.809844	              0	      0.776317	0.0           	       0.732546	              0	      0.720836	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.0233  	              0	      1.06705 	0.0           	       0.884834	              0	      0.903561	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.39699 	              0	      1.37232 	0.0           	       1.03735 	              0	      1.01908 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.764952	              0	      0.851617	0.0           	       0.737405	              0	      0.790649	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.855413	              0	      0.859958	0.0           	       0.747005	              0	      0.741864	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.959912	              0	      0.968984	0.0           	       0.855219	              0	      0.852537	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.09199 	              0	      1.0424  	0.0           	       0.88552 	              0	      0.861214	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.936215	              0	      0.88985 	0.0           	       0.834878	              0	      0.810064	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.790779	              0	      0.767579	0.0           	       0.718567	              0	      0.708502	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04429 	              0	      1.09933 	0.0           	       0.891532	              0	      0.920577	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.858723	              0	      0.827627	0.0           	       0.792921	              0	      0.779374	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.91503 	              0	      0.954717	0.0           	       0.698679	              0	      0.728814	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.89595 	              0	      0.88665 	0.0           	       0.803512	              0	      0.802228	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.790792	              0	      0.822662	0.0           	       0.718882	              0	      0.736081	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.76303 	              0	      0.791203	0.0           	       0.683042	              0	      0.686578	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.05804 	              0	      1.04333 	0.0           	       0.889872	              0	      0.885448	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.887553	              0	      0.930326	0.0           	       0.806733	              0	      0.842337	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.9508  	              0	      0.951543	0.0           	       0.850249	              0	      0.854342	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.732082	              0	      0.731744	0.0           	       0.674599	              0	      0.674245	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.01122 	              0	      1.07037 	0.0           	       0.869182	              0	      0.894774	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.3996  	              0	      1.38743 	0.0           	       1.03781 	              0	      1.03531 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.952217	              0	      0.864155	0.0           	       0.654014	              0	      0.626992	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.29693 	              0	      1.27126 	0.0           	       0.994711	              0	      0.977573	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03941 	              0	      1.20535 	0.0           	       0.719787	              0	      0.782946	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.73097 	              0	      0.705062	0.0           	       0.671712	              0	      0.655175	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04448 	              0	      1.08815 	0.0           	       0.883309	              0	      0.919703	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.03017 	              0	      1.01969 	0.0           	       0.684434	              0	      0.689906	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.118   	              0	      1.09733 	0.0           	       0.928593	              0	      0.915656	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.923439	              0	      0.998433	0.0           	       0.682073	              0	      0.724785	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.797764	              0	      0.839164	0.0           	       0.722165	              0	      0.741589	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.03357 	              0	      1.0399  	0.0           	       0.698237	              0	      0.70475 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.34322 	              0	      1.40988 	0.0           	       1.01323 	              0	      1.04185 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.899502	              0	      0.928319	0.0           	       0.821365	              0	      0.829216	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.834687	              0	      0.875231	0.0           	       0.669052	              0	      0.676567	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.809166	              0	      0.861438	0.0           	       0.734008	              0	      0.769467	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00189 	              0	      0.9973  	0.0           	       0.87276 	              0	      0.874369	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.721585	              0	      0.747623	0.0           	       0.670979	              0	      0.677753	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.880414	              0	      0.90184 	0.0           	       0.75303 	              0	      0.765753	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.33382 	              0	      1.25004 	0.0           	       0.943875	              0	      0.91508 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.43176 	              0	      1.41747 	0.0           	       1.05129 	              0	      1.03958 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.965561	              0	      1.00739 	0.0           	       0.855361	              0	      0.873552	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.9086  	              0	      0.90752 	0.0           	       0.813784	              0	      0.808764	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.710412	              0	      0.72619 	0.0           	       0.672397	              0	      0.677699	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.997201	              0	      0.981661	0.0           	       0.873819	              0	      0.862444	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.03329 	              0	      1.0075  	0.0           	       0.886191	              0	      0.876284	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.939825	              0	      1.03218 	0.0           	       0.710234	              0	      0.74508 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.800974	              0	      0.764355	0.0           	       0.724845	              0	      0.71243 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.02123 	              0	      1.17368 	0.0           	       0.878999	              0	      0.957004	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.938052	              0	      0.940449	0.0           	       0.698475	              0	      0.700944	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.0207  	              0	      1.00863 	0.0           	       0.876632	              0	      0.859926	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00689 	              0	      1.07511 	0.0           	       0.861677	              0	      0.8945  	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.16933 	              0	      1.24849 	0.0           	       0.947054	              0	      0.980591	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.1254  	              0	      1.10685 	0.0           	       0.9277  	              0	      0.920718	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.806089	              0	      0.8512  	0.0           	       0.762833	              0	      0.777792	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.01607 	              0	      1.02    	0.0           	       0.864775	              0	      0.869531	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.818395	              0	      0.841175	0.0           	       0.777634	              0	      0.771761	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.988451	              0	      0.989564	0.0           	       0.867991	              0	      0.869376	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.836208	              0	      0.782481	0.0           	       0.672889	              0	      0.643957	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.05904 	              0	      1.08491 	0.0           	       0.894563	              0	      0.894429	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.999944	              0	      0.977858	0.0           	       0.752699	              0	      0.749329	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.852231	              0	      0.862204	0.0           	       0.743054	              0	      0.748373	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.19932 	              0	      1.25405 	0.0           	       0.956876	              0	      0.995113	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.977439	              0	      1.00646 	0.0           	       0.861693	              0	      0.877561	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.925773	              0	      0.96571 	0.0           	       0.704597	              0	      0.719471	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.86144 	              0	      0.855138	0.0           	       0.793382	              0	      0.796087	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.01614 	              0	      1.06183 	0.0           	       0.726113	              0	      0.73834 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.738449	              0	      0.740218	0.0           	       0.638246	              0	      0.646403	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00767 	              0	      0.954797	0.0           	       0.868629	              0	      0.846739	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06361 	              0	      1.21726 	0.0           	       0.727992	              0	      0.794711	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.932159	              0	      0.979006	0.0           	       0.837009	              0	      0.860067	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.736215	              0	      0.692904	0.0           	       0.676906	              0	      0.656082	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.999348	              0	      1.05353 	0.0           	       0.872492	              0	      0.896288	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.9602  	              0	      0.920128	0.0           	       0.850836	              0	      0.829697	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.993689	              0	      1.04477 	0.0           	       0.707922	              0	      0.736165	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.11801 	              0	      1.07501 	0.0           	       0.927644	              0	      0.912316	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.08254 	              0	      1.12465 	0.0           	       0.903711	              0	      0.922266	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.930354	              0	      0.972918	0.0           	       0.828125	              0	      0.837722	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.73536 	              0	      0.740157	0.0           	       0.641661	              0	      0.642764	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.93818 	              0	      0.958611	0.0           	       0.841942	              0	      0.861669	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.80368 	              0	      0.817686	0.0           	       0.691259	              0	      0.695954	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.97253 	              0	      1.06271 	0.0           	       0.699804	              0	      0.735512	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.2426  	              0	      1.23462 	0.0           	       0.979468	              0	      0.96931 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.795443	              0	      0.831616	0.0           	       0.722871	              0	      0.738307	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.00755 	              0	      1.0102  	0.0           	       0.874417	              0	      0.882022	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.20466 	              0	      1.31113 	0.0           	       0.889095	              0	      0.927934	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.889151	              0	      0.871329	0.0           	       0.80227 	              0	      0.788906	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.960298	              0	      1.00692 	0.0           	       0.851768	              0	      0.865883	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.982412	              0	      1.03287 	0.0           	       0.676362	              0	      0.701015	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.09176 	              0	      1.02871 	0.0           	       0.752921	              0	      0.729385	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.977215	              0	      1.05928 	0.0           	       0.853717	              0	      0.897409	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.728667	              0	      0.768202	0.0           	       0.673056	              0	      0.694981	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.867987	              0	      0.912576	0.0           	       0.745451	              0	      0.765738	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.981768	              0	      0.977544	0.0           	       0.865555	              0	      0.85413 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.765544	              0	      0.860167	0.0           	       0.642444	              0	      0.682798	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.89903 	              0	      0.920618	0.0           	       0.810089	              0	      0.810578	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.907978	              0	      0.94719 	0.0           	       0.811413	              0	      0.829957	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.645168	              0	      0.643302	0.0           	       0.637421	              0	      0.640042	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.805981	              0	      0.784365	0.0           	       0.724407	              0	      0.726046	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.848776	              0	      0.872866	0.0           	       0.792142	              0	      0.807898	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.10539 	              0	      1.14245 	0.0           	       0.920289	              0	      0.932888	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.923714	              0	      0.898129	0.0           	       0.83037 	              0	      0.806419	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.8111  	              0	      0.756149	0.0           	       0.729388	              0	      0.706756	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.05863 	              0	      1.09397 	0.0           	       0.899089	              0	      0.911829	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.727364	              0	      0.732612	0.0           	       0.667483	              0	      0.668681	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06511 	              0	      1.03484 	0.0           	       0.905203	              0	      0.88885 	             0
