sigmoid	10	0.1	0.1	scale	1	1e-07	100.612	25.9611	810.133	1139.45	9.08348	1.13486	21.1847	15.2882
sigmoid	10	0.1	0.001	scale	1	1e-05	55.456	5.32108	1640.27	566.353	6.6018	0.484971	34.8889	8.15232
rbf	10	0.1	0.001	scale	1	1e-05	53.8741	3.55435	4430.71	272.023	6.65371	0.280955	53.9384	1.1567
sigmoid	10	0.1	0.01	auto	1	1e-07	52.1903	2.52045	1643.54	951.735	6.07263	0.230299	34.4699	13.269
rbf	10	0.1	0.01	scale	1	1e-07	52.023	1.08939	3897.19	433.232	6.29487	0.161247	51.647	2.74248
sigmoid	10	0.1	0.01	scale	1	1e-07	54.9979	3.7091	1650.76	610.909	6.4776	0.366157	34.9632	8.93222
sigmoid	10	0.1	0.001	auto	1	1e-07	52.4654	5.22074	1677.4	963.369	6.08641	0.133398	34.8948	13.3247
rbf	10	0.001	0.1	scale	1	0.001	442.203	370.483	6125.4	5425.63	17.0867	8.96296	63.9841	31.143
rbf	10	0.001	0.1	auto	1	0.001	108.202	26.6884	1355.2	996.288	9.6687	1.02139	30.112	15.6921
rbf	10	0.1	0.001	scale	1	1e-07	51.8086	0.953673	4027	453.969	6.38284	0.164224	52.3594	2.37998
sigmoid	10	0.001	0.1	auto	1	0.001	72.6639	21.7298	1477.84	681.807	7.9344	1.17071	33.3333	11.417
sigmoid	10	0.1	0.001	scale	1	1e-07	57.8644	4.35942	1847.76	570.849	6.93462	0.351495	37.7929	8.05682
sigmoid	10	0.001	0.1	scale	1	0.001	148.866	135.511	4289.45	4246.9	10.3089	4.51293	52.8701	28.3708
sigmoid	10	0.001	0.01	auto	1	0.001	51.1958	2.24094	903.243	834.569	6.10919	0.0858529	24.1766	11.4726
rbf	10	0.001	0.01	auto	1	0.001	52.996	0.97851	550.456	42.698	6.07254	0.0861507	19.6348	0.934984
rbf	10	0.001	0.001	auto	1	0.001	50.7662	1.15968	1728.26	1001.54	6.28858	0.190248	35.311	13.5987
sigmoid	10	0.001	0.01	scale	1	0.001	53.6284	1.54998	1654.6	655.677	6.32793	0.182729	34.9244	9.43756
sigmoid	10	0.001	0.001	auto	1	0.001	51.667	2.24562	1227.79	886.178	6.01698	0.11021	28.7958	11.9928
sigmoid	10	0.001	0.001	scale	1	0.001	54.6234	2.91216	1634.87	662.532	6.68086	0.277424	34.7565	9.48384
rbf	10	0.001	0.1	auto	1	1e-05	94.0051	21.3995	1285.38	916.612	8.96794	0.907133	29.6588	14.3768
rbf	10	0.001	0.01	scale	1	0.001	53.1161	1.78435	4000.09	318.768	6.3235	0.294152	52.563	3.45454
sigmoid	10	0.001	0.1	auto	1	1e-05	64.7433	15.6803	1440.37	670.263	7.55132	1.07527	32.6858	11.5509
sigmoid	10	0.001	0.1	scale	1	1e-05	90.49	26.8684	1774.18	1247.46	8.66177	1.19302	34.4035	16.7692
rbf	10	0.001	0.1	scale	1	1e-05	87.854	25.4074	895.135	578.601	8.59022	1.20814	25.7758	10.6208
rbf	10	0.001	0.001	scale	1	0.001	52.3003	2.12332	4358.23	636.957	6.46451	0.25623	54.684	5.28408
rbf	10	0.001	0.01	auto	1	1e-05	53.1007	1.64134	1282.87	861.973	6.17703	0.316434	29.764	11.6171
sigmoid	10	0.001	0.01	auto	1	1e-05	51.6567	2.82325	1642.24	952.047	6.02216	0.141641	34.4514	13.2794
rbf	10	0.001	0.001	auto	1	1e-05	53.2521	3.61985	1743.04	985.139	6.12092	0.191515	35.5314	13.3302
sigmoid	10	0.001	0.01	scale	1	1e-05	53.1705	1.60559	1579.88	557.219	6.30302	0.0763281	34.0123	8.0181
sigmoid	10	0.001	0.001	auto	1	1e-05	54.1587	4.37176	893.011	798.253	6.22954	0.267267	24.0883	11.0276
rbf	10	0.001	0.01	scale	1	1e-05	56.6358	5.24564	4018.6	294.849	6.76532	0.517484	52.545	3.05996
sigmoid	10	0.001	0.1	auto	1	1e-07	73.3195	12.8964	763.067	794.299	8.21989	0.899355	21.1373	13.5569
rbf	10	0.001	0.001	scale	1	1e-05	51.6206	1.58571	4445.47	530.386	6.374	0.252185	54.7728	5.18248
rbf	1	0.1	0.1	scale	1	0.001	46.3735	8.656	431.078	35.0323	6.43316	0.654975	19.5124	0.766297
rbf	1	0.1	0.1	auto	1	0.001	49.3066	14.4855	398.403	26.019	6.41262	0.942683	18.6151	0.663097
sigmoid	1	0.1	0.1	scale	1	0.001	44.5168	11.1407	990.296	40.9484	6.25044	0.831644	29.0932	0.933468
sigmoid	10	0.001	0.1	scale	1	1e-07	99.364	32.5788	1325.96	1291.21	8.97036	1.35961	28.4539	17.1202
sigmoid	1	0.1	0.1	auto	1	0.001	57.0799	15.1587	216.831	19.7891	6.88176	0.840408	13.7338	0.688644
rbf	10	0.001	0.1	scale	1	1e-07	89.367	24.4158	655.658	558.609	8.65211	1.08769	21.4114	10.4375
rbf	1	0.1	0.1	scale	1	0.001	46.5269	13.4117	46.5234	13.5541	6.41284	1.00219	6.42154	0.99784
rbf	1	0.1	0.1	auto	1	0.001	nan	nan	nan	nan	nan	nan	nan	nan
sigmoid	1	0.1	0.1	scale	1	0.001	44.8442	21.9862	45.4995	23.5879	6.12286	1.67557	6.15186	1.79314
sigmoid	10	0.001	0.001	auto	1	1e-07	54.5069	6.71281	1649.25	924.77	6.39233	0.531851	34.727	12.6608
rbf	10	1e-05	0.1	scale	1	0.001	559.106	755.207	5727.55	7319.37	17.3265	13.1628	57.8532	37.4067
rbf	10	1e-05	0.1	auto	1	0.001	96.3056	20.9076	1414.92	1060.73	8.95021	0.945021	31.0304	15.4926
sigmoid	1280	0.1	0.1	auto	1	0.001	79.5418	14.5967	78.2995	10.5454	8.21116	0.753703	8.16232	0.532916
rbf	1280	0.1	0.1	auto	1	0.001	82.9125	17.2367	85.2672	19.7452	8.4159	0.733135	8.54418	0.805261
sigmoid	640	0.1	0.1	auto	1	0.001	76.7867	10.1729	77.6663	12.0219	8.07068	0.432764	8.10958	0.434192
rbf	640	0.1	0.1	auto	1	0.001	87.1664	20.2013	88.3626	18.2063	8.52968	0.858941	8.62247	0.730973
sigmoid	320	0.001	0.01	auto	1	0.001	53.7063	2.29705	54.4001	3.2863	6.38812	0.288402	6.49022	0.242868
