poly	5120	0.1	0.01	auto	1	0.001	33.0414	22.8013	32.7461	22.5684	4.61408	2.15286	4.59605	2.09922
poly	5120	0.1	0.01	scale	1	0.001	14.2748	18.388	15.2838	20.0827	2.85612	1.75627	2.92659	1.8277
poly	5120	0.1	0.01	scale	3	0.001	22.3169	24.3785	21.9365	23.3114	3.31972	2.50259	3.39711	2.43752
poly	5120	0.1	0.001	scale	1	0.001	42.3106	18.8369	42.7982	18.7984	5.44099	1.77204	5.49737	1.75232
poly	5120	0.1	0.01	auto	3	0.001	22.7449	23.6886	22.6236	23.3945	3.45381	2.32763	3.47877	2.29838
poly	5120	0.1	0.001	scale	3	0.001	31.8973	24.3277	31.818	23.8506	4.20807	2.5123	4.2909	2.44675
poly	5120	0.1	0.01	auto	5	0.001	41.8641	19.3792	40.4141	18.4405	5.28471	1.9094	5.19958	1.8186
poly	5120	0.1	0.01	auto	7	0.001	22.5348	23.8279	22.0611	22.9954	3.38324	2.36899	3.35792	2.27172
poly	5120	0.1	0.001	auto	1	0.001	32.9798	22.9755	31.4731	21.8563	4.57327	2.16052	4.49367	2.10927
poly	5120	0.1	0.001	auto	3	0.001	31.7296	23.4055	31.883	23.6043	4.32079	2.33702	4.26446	2.30637
poly	5120	0.1	0.001	auto	5	0.001	51.2188	0.702241	52.4979	1.94283	6.23698	0.0489215	6.32721	0.0755633
poly	5120	0.1	0.1	scale	1	0.001	75.684	18.8369	72.4965	16.9855	7.96168	1.04503	7.80227	0.962707
poly	5120	0.1	0.1	scale	3	0.001	83.102	3.08234	82.0662	3.58352	8.34598	0.564571	8.30544	0.610921
poly	5120	0.1	0.001	auto	7	0.001	41.5734	19.3977	41.679	19.573	5.2596	1.96254	5.28429	1.96989
poly	5120	0.1	0.01	scale	7	0.001	41.8474	19.8589	42.3033	19.8166	5.34754	2.07739	5.42728	2.01291
poly	5120	0.1	0.1	auto	1	0.001	55.9275	24.5406	56.1488	24.9755	6.81201	1.3294	6.81236	1.28055
poly	5120	0.1	0.001	scale	7	0.001	21.3644	24.0444	22.6482	24.8605	3.04621	2.56232	3.23786	2.44866
poly	5120	0.1	0.1	auto	3	0.001	77.0433	20.1401	76.5973	19.2065	7.89658	1.07945	7.89346	1.02448
poly	5120	0.1	0.1	auto	5	0.001	83.2957	3.30088	82.9183	7.0726	8.14489	0.334781	8.09704	0.338803
poly	5120	0.1	0.01	scale	1	1e-05	25.3833	22.2983	26.7693	23.5262	3.99581	1.96505	4.1208	2.03846
poly	5120	0.1	0.01	scale	3	1e-05	33.796	24.5538	35.8279	25.7963	4.47971	2.25957	4.59548	2.27946
poly	5120	0.1	0.1	auto	7	0.001	67.8654	25.5989	65.7392	24.6182	7.36301	1.30375	7.22871	1.22906
poly	5120	0.1	0.1	scale	7	0.001	32.7972	6.16792	32.9772	6.66969	5.53173	0.53623	5.53558	0.572489
poly	5120	0.1	0.01	auto	1	1e-05	33.7167	22.7915	33.5292	22.7521	4.69564	2.10111	4.69295	2.07552
poly	5120	0.1	0.01	scale	5	0.001	41.5944	19.7134	42.8356	20.3308	5.23614	2.03326	5.32411	2.01212
poly	5120	0.1	0.01	auto	3	1e-05	35.0789	22.5147	35.5146	22.7953	4.77608	1.8729	4.77413	1.87122
poly	5120	0.1	0.01	auto	5	1e-05	42.0042	19.5214	41.8709	19.7069	5.21847	1.89852	5.16044	1.88477
poly	5120	0.1	0.001	scale	5	0.001	22.0079	24.679	22.01	24.0005	3.1408	2.59445	3.25907	2.4455
poly	5120	0.1	0.001	scale	1	1e-05	32.9258	22.9197	32.905	22.8443	4.56747	2.1542	4.55415	2.11515
poly	5120	0.1	0.001	scale	3	1e-05	41.7011	19.7056	42.1978	20.0461	5.29003	2.04334	5.31189	2.01054
poly	5120	0.1	0.01	auto	7	1e-05	32.8869	23.616	33.163	23.8405	4.51959	2.32047	4.56909	2.34096
poly	5120	0.1	0.01	scale	7	1e-05	36.1908	19.3519	36.575	18.6421	5.15996	1.43582	5.23563	1.38749
poly	5120	0.1	0.001	auto	1	1e-05	23.3697	22.7302	24.4258	23.6903	3.67473	2.14448	3.72754	2.13947
poly	5120	0.1	0.001	auto	3	1e-05	22.1748	23.3881	22.834	24.1515	3.36587	2.33165	3.42301	2.36664
poly	5120	0.1	0.001	auto	5	1e-05	31.9803	23.7712	32.0938	23.7738	4.29395	2.39512	4.30164	2.34285
poly	5120	0.1	0.1	scale	1	1e-05	63.0614	10.2859	65.2236	12.2814	7.20667	0.681975	7.34842	0.778821
poly	5120	0.1	0.1	scale	5	0.001	77.8078	25.4984	79.5713	28.2896	7.93486	1.37551	7.9854	1.42339
poly	5120	0.1	0.1	scale	3	1e-05	67.6956	8.01514	66.6258	6.3309	7.23518	0.543766	7.21053	0.500018
poly	5120	0.1	0.001	auto	7	1e-05	31.9629	23.7729	32.239	23.9784	4.27724	2.38599	4.31266	2.3926
poly	5120	0.1	0.1	auto	1	1e-05	65.2523	7.60954	63.4745	9.16334	7.3582	0.503694	7.2524	0.59562
poly	5120	0.1	0.001	scale	7	1e-05	11.8431	19.8158	12.625	19.8376	2.11459	2.06199	2.30641	1.911
poly	5120	0.1	0.1	auto	3	1e-05	60.1939	17.6729	60.0289	18.8402	7.09819	1.19557	7.09003	1.25696
poly	5120	0.1	0.1	auto	5	1e-05	57.5722	23.4188	58.6226	23.8253	6.88333	1.68109	6.9424	1.73882
poly	5120	0.1	0.01	scale	1	1e-07	33.0731	22.9145	34.4224	23.9639	4.58205	2.13755	4.64116	2.16871
poly	5120	0.1	0.01	scale	3	1e-07	52.8015	1.01336	52.7956	2.78223	6.4397	0.214211	6.45441	0.244669
poly	5120	0.1	0.1	scale	7	1e-05	86.9683	59.72	86.7479	58.2151	8.27799	2.76107	8.32221	2.66572
poly	5120	0.1	0.1	auto	7	1e-05	113.078	33.3986	112.733	33.5931	9.95076	1.53337	9.92249	1.58248
poly	5120	0.1	0.01	auto	1	1e-07	43.1329	18.9939	43.4326	19.1396	5.54503	1.77496	5.59465	1.80007
poly	5120	0.1	0.01	scale	5	1e-05	18.9973	23.6771	18.4681	22.2486	3.3647	2.36733	3.32947	2.22228
poly	5120	0.1	0.01	auto	3	1e-07	51.9004	1.07418	51.5012	2.95999	6.34767	0.175806	6.31603	0.206426
poly	5120	0.1	0.01	auto	5	1e-07	32.1021	23.7357	33.3769	24.712	4.35957	2.38469	4.469	2.4563
poly	5120	0.1	0.001	scale	1	1e-07	51.7675	0.552014	51.7097	2.47681	6.33261	0.04448	6.31664	0.205483
poly	5120	0.1	0.001	scale	3	1e-07	32.0924	24.0253	32.7015	24.4339	4.27218	2.37344	4.3257	2.38022
poly	5120	0.1	0.01	auto	7	1e-07	41.5743	19.2796	42.0879	19.6028	5.29538	1.93162	5.30115	1.93839
poly	5120	0.1	0.01	scale	7	1e-07	31.809	23.9112	31.6795	23.106	4.33151	2.44755	4.35558	2.29656
poly	5120	0.1	0.001	auto	1	1e-07	42.8013	18.9778	42.8577	19.1789	5.49866	1.78304	5.51061	1.80906
poly	5120	0.1	0.001	scale	5	1e-05	41.743	19.9214	42.2322	20.0378	5.20646	2.07341	5.29027	2.02272
poly	5120	0.1	0.001	auto	3	1e-07	32.0029	23.333	33.3558	24.4883	4.37742	2.28639	4.42853	2.36033
poly	5120	0.1	0.001	auto	5	1e-07	32.0265	23.7822	31.6974	23.393	4.31561	2.39693	4.31535	2.35632
poly	5120	0.1	0.1	scale	1	1e-07	58.2593	22.3128	60.5244	24.5345	7.09005	1.28225	7.20511	1.38969
poly	5120	0.1	0.1	scale	3	1e-07	65.7401	35.8688	66.8797	35.8974	7.46469	2.0283	7.51749	2.02057
poly	5120	0.1	0.001	auto	7	1e-07	41.9602	19.5896	41.2677	19.3665	5.27062	1.9686	5.2594	1.95689
poly	5120	0.1	0.001	scale	7	1e-07	51.8909	0.554918	52.5125	2.8785	6.32819	0.126093	6.36424	0.276916
poly	5120	0.1	0.1	scale	5	1e-05	66.2682	33.072	65.1623	32.0124	7.17654	2.43218	7.15061	2.32671
poly	5120	0.1	0.1	auto	1	1e-07	77.0804	21.8739	76.4144	21.6289	8.0158	1.21962	7.99579	1.23291
poly	5120	0.1	0.1	auto	3	1e-07	88.6773	36.5659	89.7489	41.4908	8.48573	1.72409	8.52066	1.95975
poly	5120	0.1	0.1	auto	5	1e-07	78.3613	19.7514	77.3564	20.6301	8.12108	1.07215	8.06272	1.10785
poly	5120	0.001	0.01	scale	1	0.001	33.0335	22.8367	32.9683	22.6595	4.58006	2.12677	4.62272	2.11926
poly	5120	0.001	0.01	scale	3	0.001	41.77	19.679	42.0566	19.832	5.27104	1.99358	5.3096	1.97541
poly	5120	0.1	0.1	auto	7	1e-07	96.4852	21.7374	94.4872	20.4597	9.0166	0.963321	8.9258	0.958605
poly	5120	0.1	0.01	scale	5	1e-07	42.8405	19.6282	43.0664	19.8522	5.47614	1.90888	5.44889	1.88696
poly	5120	0.1	0.1	scale	7	1e-07	89.9079	13.7007	90.0917	14.4336	8.92861	0.849652	8.91768	0.885266
poly	5120	0.001	0.01	auto	1	0.001	42.6364	18.805	43.6653	19.2336	5.47541	1.75715	5.54073	1.75258
poly	5120	0.1	0.001	scale	5	1e-07	52.099	0.841873	53.1045	2.52995	6.30973	0.0730863	6.3817	0.144396
poly	5120	0.001	0.01	auto	3	0.001	41.765	19.1387	41.9497	19.4495	5.39084	1.90799	5.37426	1.89226
poly	5120	0.001	0.01	auto	5	0.001	51.4683	0.634334	51.6682	2.63296	6.33578	0.0407118	6.34756	0.178174
poly	5120	0.001	0.001	scale	1	0.001	33.2324	23.223	33.3279	23.2455	4.58946	2.18188	4.60161	2.16435
poly	5120	0.001	0.001	scale	3	0.001	22.1944	24.5907	21.6655	23.3634	3.20718	2.53951	3.30315	2.45515
poly	5120	0.001	0.01	scale	7	0.001	31.6258	24.0717	32.7409	24.5894	4.23401	2.50047	4.32107	2.42148
poly	5120	0.001	0.01	auto	7	0.001	22.4045	23.718	22.8804	24.0852	3.33397	2.33052	3.34636	2.29703
poly	5120	0.001	0.001	auto	1	0.001	23.6798	23.1712	23.3666	22.485	3.68914	2.17654	3.68118	2.09871
poly	5120	0.001	0.001	auto	3	0.001	21.8887	23.0357	22.4075	23.7915	3.35045	2.3125	3.34234	2.32044
poly	5120	0.001	0.001	auto	5	0.001	51.2988	0.749319	51.8533	2.17232	6.2437	0.0519169	6.27693	0.133617
poly	5120	0.001	0.1	scale	1	0.001	65.8872	20.964	64.0569	20.1481	7.55444	1.18402	7.43932	1.13571
poly	5120	0.001	0.1	scale	3	0.001	62.6796	24.3801	63.5344	26.066	7.41617	1.5405	7.43979	1.66887
poly	5120	0.001	0.001	auto	7	0.001	41.8407	19.5289	41.1374	19.2818	5.27043	1.96789	5.25742	1.95499
poly	5120	0.001	0.001	scale	7	0.001	41.5861	19.9398	41.8682	19.9001	5.20109	2.12526	5.24149	2.00471
poly	5120	0.1	0.1	scale	5	1e-07	67.911	18.6336	67.0067	16.891	7.59034	1.07684	7.54864	0.944238
poly	5120	0.001	0.1	auto	1	0.001	66.0824	23.7479	65.3893	24.4008	7.42169	1.30788	7.35444	1.30596
poly	5120	0.001	0.1	auto	3	0.001	75.2502	18.0748	78.225	20.8272	7.80252	0.948229	7.94058	1.10064
poly	5120	0.001	0.1	auto	5	0.001	64.0302	20.9681	63.6237	21.7757	7.44443	1.20903	7.41072	1.26038
poly	5120	0.001	0.01	scale	1	1e-05	44.0162	17.4865	44.6584	17.639	5.6971	1.47688	5.73246	1.4377
poly	5120	0.001	0.01	scale	3	1e-05	54.2321	1.08448	55.6042	1.91458	6.39759	0.242001	6.47794	0.278059
poly	5120	0.001	0.1	auto	7	0.001	57.5385	24.3799	59.9464	27.2457	6.91753	1.29133	7.05192	1.45944
poly	5120	0.001	0.01	scale	5	0.001	31.6607	24.143	32.0229	24.2176	4.25045	2.52505	4.30809	2.4642
poly	5120	0.001	0.01	auto	1	1e-05	33.978	22.777	32.3536	21.5253	4.68937	2.0518	4.60708	1.9681
poly	5120	0.001	0.1	scale	7	0.001	71.3329	21.3118	69.9968	22.2904	7.79644	1.30243	7.71136	1.38618
poly	5120	0.001	0.01	auto	3	1e-05	43.1938	17.801	43.3698	17.763	5.45127	1.4846	5.43815	1.41573
poly	5120	0.001	0.001	scale	5	0.001	31.8878	24.5541	31.8738	23.9834	4.1773	2.57831	4.293	2.4732
poly	5120	0.001	0.01	auto	5	1e-05	32.9905	24.4381	33.7144	24.934	4.43233	2.43591	4.52652	2.46481
poly	5120	0.001	0.001	scale	1	1e-05	52.2107	1.00313	52.1594	1.71375	6.38266	0.0908753	6.38389	0.16261
poly	5120	0.001	0.001	scale	3	1e-05	21.8316	23.8688	22.4126	24.301	3.23136	2.45345	3.29259	2.41298
poly	5120	0.001	0.01	scale	7	1e-05	44.3141	21.023	44.7175	21.2609	5.5226	2.14921	5.54787	2.07811
poly	5120	0.001	0.01	auto	7	1e-05	46.8134	21.6186	47.1314	22.9996	5.57322	1.73265	5.56795	1.7643
poly	5120	0.001	0.001	auto	1	1e-05	42.2276	18.7477	43.19	19.1525	5.44945	1.77101	5.48908	1.75847
poly	5120	0.001	0.001	auto	3	1e-05	22.3595	23.601	22.1462	23.3416	3.38977	2.36326	3.3953	2.33754
poly	5120	0.001	0.001	auto	5	1e-05	31.667	23.5194	31.88	23.8017	4.27594	2.37686	4.27484	2.36977
poly	5120	0.001	0.1	scale	1	1e-05	54.8205	16.566	56.0185	18.772	6.69389	0.77736	6.77888	0.89687
poly	5120	0.001	0.1	scale	3	1e-05	50.4774	25.2623	52.4307	26.9999	6.23113	1.74953	6.36805	1.86378
poly	5120	0.001	0.001	auto	7	1e-05	32.2371	24.0223	32.0466	23.5722	4.31835	2.4249	4.37836	2.37324
poly	5120	0.001	0.001	scale	7	1e-05	21.8485	24.3217	23.2516	25.3061	3.16789	2.51838	3.34649	2.46037
poly	5120	0.001	0.1	auto	1	1e-05	120.886	69.3246	118.388	67.7616	10.0458	3.10835	9.90215	3.11783
poly	5120	0.001	0.1	scale	5	0.001	63.7844	19.6467	61.373	18.3963	7.39735	1.13141	7.25238	1.10956
poly	5120	0.001	0.1	auto	5	1e-05	61.577	11.6137	58.6449	9.0216	7.2828	0.590716	7.11496	0.443246
poly	5120	0.001	0.1	auto	3	1e-05	77.4141	59.7528	75.9121	57.9279	7.84299	3.15784	7.80551	3.06629
poly	5120	0.001	0.01	scale	1	1e-07	23.8027	22.8437	22.7017	21.3947	3.73508	2.1379	3.67154	2.03147
poly	5120	0.001	0.01	scale	5	1e-05	38.7754	22.753	38.701	22.7868	5.25501	2.01512	5.2272	1.98339
poly	5120	0.001	0.01	scale	3	1e-07	43.0518	20.2664	42.3556	19.6695	5.48566	2.07922	5.48345	2.00297
poly	5120	0.001	0.1	auto	7	1e-05	70.6035	56.6535	71.5589	57.4597	7.28466	3.02443	7.31752	3.09958
poly	5120	0.001	0.01	auto	1	1e-07	51.9752	1.01268	52.5343	1.86442	6.33961	0.132078	6.38816	0.0764869
poly	5120	0.001	0.1	scale	7	1e-05	56.2842	29.6459	56.7614	29.1245	6.46935	2.13921	6.55217	2.13359
poly	5120	0.001	0.001	scale	5	1e-05	51.4534	0.294331	51.7689	2.82074	6.26085	0.0273279	6.27175	0.216229
poly	5120	0.001	0.01	auto	3	1e-07	42.478	19.558	42.5787	19.9492	5.46031	1.95881	5.45143	1.96076
poly	5120	0.001	0.01	auto	5	1e-07	32.3159	23.8899	34.0859	25.3649	4.30149	2.32979	4.38304	2.39325
poly	5120	0.001	0.001	scale	1	1e-07	51.901	0.928874	51.7899	1.96865	6.34176	0.075602	6.3416	0.15827
poly	5120	0.001	0.001	scale	3	1e-07	51.8152	0.826245	52.8398	2.20383	6.27047	0.0932271	6.33233	0.204118
poly	5120	0.001	0.01	auto	7	1e-07	22.2777	23.7028	22.8515	24.32	3.30243	2.32778	3.37863	2.3771
poly	5120	0.001	0.01	scale	7	1e-07	12.0196	19.663	13.1047	20.2761	2.21476	2.0286	2.39137	1.97801
poly	5120	0.001	0.001	auto	1	1e-07	32.645	22.7193	33.5491	23.4892	4.55249	2.14708	4.61083	2.17656
