sigmoid	0.5	0.1	auto	1	0.1	0.188525	0.185185	0.811475	0.814815
sigmoid	0.5	0.1	scale	1	0.1	0.188525	0.185185	0.811475	0.814815
poly	0.5	0.1	scale	1	0.1	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	scale	3	0.1	0.188525	0.18287	0.811475	0.81713
rbf	0.5	0.1	scale	1	0.1	0.196721	0.194444	0.803279	0.805556
rbf	0.5	0.1	auto	1	0.1	0.196721	0.194444	0.803279	0.805556
poly	0.5	0.1	scale	5	0.1	0.155738	0.171296	0.844262	0.828704
poly	0.5	0.1	scale	7	0.1	0.114754	0.148148	0.885246	0.851852
poly	0.5	0.1	auto	3	0.1	0.188525	0.18287	0.811475	0.81713
poly	0.5	0.1	auto	1	0.1	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	auto	7	0.1	0.114754	0.148148	0.885246	0.851852
poly	0.5	0.1	auto	5	0.1	0.155738	0.171296	0.844262	0.828704
sigmoid	0.5	0.1	scale	1	0.001	0.188525	0.185185	0.811475	0.814815
sigmoid	0.5	0.1	auto	1	0.001	0.188525	0.185185	0.811475	0.814815
rbf	0.5	0.1	scale	1	0.001	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.1	scale	1	0.001	0.278689	0.238426	0.721311	0.761574
rbf	0.5	0.1	auto	1	0.001	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.1	scale	3	0.001	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	scale	7	0.001	0.131148	0.148148	0.868852	0.851852
poly	0.5	0.1	scale	5	0.001	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	1	0.001	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	auto	3	0.001	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	auto	5	0.001	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	7	0.001	0.131148	0.148148	0.868852	0.851852
sigmoid	0.5	0.1	scale	1	1e-05	0.188525	0.185185	0.811475	0.814815
sigmoid	0.5	0.1	auto	1	1e-05	0.188525	0.185185	0.811475	0.814815
rbf	0.5	0.1	scale	1	1e-05	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.1	scale	3	1e-05	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	scale	1	1e-05	0.278689	0.238426	0.721311	0.761574
rbf	0.5	0.1	auto	1	1e-05	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.1	scale	5	1e-05	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	1	1e-05	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	auto	3	1e-05	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	scale	7	1e-05	0.131148	0.143519	0.868852	0.856481
poly	0.5	0.1	auto	5	1e-05	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	7	1e-05	0.139344	0.145833	0.860656	0.854167
sigmoid	0.5	0.1	scale	1	1e-07	0.188525	0.185185	0.811475	0.814815
sigmoid	0.5	0.1	auto	1	1e-07	0.188525	0.185185	0.811475	0.814815
rbf	0.5	0.1	scale	1	1e-07	0.163934	0.164352	0.836066	0.835648
rbf	0.5	0.1	auto	1	1e-07	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.1	scale	1	1e-07	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	scale	3	1e-07	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	scale	5	1e-07	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	1	1e-07	0.278689	0.238426	0.721311	0.761574
poly	0.5	0.1	scale	7	1e-07	0.131148	0.143519	0.868852	0.856481
poly	0.5	0.1	auto	3	1e-07	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.1	auto	5	1e-07	0.196721	0.18287	0.803279	0.81713
poly	0.5	0.1	auto	7	1e-07	0.131148	0.143519	0.868852	0.856481
sigmoid	0.5	0.001	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
rbf	0.5	0.001	scale	1	0.1	0.163934	0.166667	0.836066	0.833333
poly	0.5	0.001	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	0.001	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
rbf	0.5	0.001	auto	1	0.1	0.163934	0.166667	0.836066	0.833333
poly	0.5	0.001	scale	3	0.1	0.188525	0.1875	0.811475	0.8125
poly	0.5	0.001	scale	5	0.1	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.001	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	scale	7	0.1	0.131148	0.148148	0.868852	0.851852
poly	0.5	0.001	auto	3	0.1	0.188525	0.1875	0.811475	0.8125
poly	0.5	0.001	auto	5	0.1	0.155738	0.168981	0.844262	0.831019
poly	0.5	0.001	auto	7	0.1	0.131148	0.148148	0.868852	0.851852
sigmoid	0.5	0.001	scale	1	0.001	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	0.001	auto	1	0.001	0.188525	0.180556	0.811475	0.819444
rbf	0.5	0.001	scale	1	0.001	0.163934	0.164352	0.836066	0.835648
rbf	0.5	0.001	auto	1	0.001	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.001	scale	1	0.001	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	scale	3	0.001	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	scale	5	0.001	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	scale	7	0.001	0.131148	0.143519	0.868852	0.856481
poly	0.5	0.001	auto	3	0.001	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	auto	1	0.001	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	auto	5	0.001	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	auto	7	0.001	0.131148	0.143519	0.868852	0.856481
sigmoid	0.5	0.001	scale	1	1e-05	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	0.001	auto	1	1e-05	0.188525	0.180556	0.811475	0.819444
rbf	0.5	0.001	scale	1	1e-05	0.163934	0.164352	0.836066	0.835648
rbf	0.5	0.001	auto	1	1e-05	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.001	scale	1	1e-05	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	scale	3	1e-05	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	scale	5	1e-05	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	auto	1	1e-05	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	scale	7	1e-05	0.131148	0.145833	0.868852	0.854167
poly	0.5	0.001	auto	3	1e-05	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	auto	5	1e-05	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	auto	7	1e-05	0.131148	0.145833	0.868852	0.854167
sigmoid	0.5	0.001	scale	1	1e-07	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	0.001	auto	1	1e-07	0.188525	0.180556	0.811475	0.819444
rbf	0.5	0.001	auto	1	1e-07	0.163934	0.164352	0.836066	0.835648
rbf	0.5	0.001	scale	1	1e-07	0.163934	0.164352	0.836066	0.835648
poly	0.5	0.001	scale	1	1e-07	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	scale	3	1e-07	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	scale	5	1e-07	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	scale	7	1e-07	0.131148	0.145833	0.868852	0.854167
poly	0.5	0.001	auto	1	1e-07	0.188525	0.180556	0.811475	0.819444
poly	0.5	0.001	auto	3	1e-07	0.188525	0.189815	0.811475	0.810185
poly	0.5	0.001	auto	5	1e-07	0.163934	0.175926	0.836066	0.824074
poly	0.5	0.001	auto	7	1e-07	0.131148	0.145833	0.868852	0.854167
sigmoid	0.5	1e-05	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-05	scale	1	0.1	0.163934	0.166667	0.836066	0.833333
rbf	0.5	1e-05	auto	1	0.1	0.163934	0.166667	0.836066	0.833333
sigmoid	0.5	1e-05	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	scale	3	0.1	0.188525	0.1875	0.811475	0.8125
poly	0.5	1e-05	scale	7	0.1	0.131148	0.148148	0.868852	0.851852
poly	0.5	1e-05	scale	5	0.1	0.155738	0.168981	0.844262	0.831019
poly	0.5	1e-05	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	auto	3	0.1	0.188525	0.1875	0.811475	0.8125
poly	0.5	1e-05	auto	7	0.1	0.131148	0.148148	0.868852	0.851852
poly	0.5	1e-05	auto	5	0.1	0.155738	0.168981	0.844262	0.831019
sigmoid	0.5	1e-05	scale	1	0.001	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	1e-05	auto	1	0.001	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-05	scale	1	0.001	0.163934	0.164352	0.836066	0.835648
poly	0.5	1e-05	scale	1	0.001	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	scale	3	0.001	0.188525	0.189815	0.811475	0.810185
rbf	0.5	1e-05	auto	1	0.001	0.163934	0.164352	0.836066	0.835648
poly	0.5	1e-05	scale	5	0.001	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	scale	7	0.001	0.131148	0.143519	0.868852	0.856481
poly	0.5	1e-05	auto	1	0.001	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	auto	3	0.001	0.188525	0.189815	0.811475	0.810185
poly	0.5	1e-05	auto	5	0.001	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	auto	7	0.001	0.131148	0.143519	0.868852	0.856481
sigmoid	0.5	1e-05	scale	1	1e-05	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	1e-05	auto	1	1e-05	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	scale	1	1e-05	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-05	scale	1	1e-05	0.163934	0.164352	0.836066	0.835648
rbf	0.5	1e-05	auto	1	1e-05	0.163934	0.164352	0.836066	0.835648
poly	0.5	1e-05	scale	3	1e-05	0.188525	0.189815	0.811475	0.810185
poly	0.5	1e-05	scale	5	1e-05	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	auto	1	1e-05	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	auto	3	1e-05	0.188525	0.189815	0.811475	0.810185
poly	0.5	1e-05	scale	7	1e-05	0.131148	0.145833	0.868852	0.854167
poly	0.5	1e-05	auto	5	1e-05	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	auto	7	1e-05	0.131148	0.145833	0.868852	0.854167
sigmoid	0.5	1e-05	scale	1	1e-07	0.188525	0.180556	0.811475	0.819444
sigmoid	0.5	1e-05	auto	1	1e-07	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-05	scale	1	1e-07	0.163934	0.164352	0.836066	0.835648
rbf	0.5	1e-05	auto	1	1e-07	0.163934	0.164352	0.836066	0.835648
poly	0.5	1e-05	scale	1	1e-07	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	scale	3	1e-07	0.188525	0.189815	0.811475	0.810185
poly	0.5	1e-05	scale	5	1e-07	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	scale	7	1e-07	0.131148	0.145833	0.868852	0.854167
poly	0.5	1e-05	auto	1	1e-07	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-05	auto	3	1e-07	0.188525	0.189815	0.811475	0.810185
poly	0.5	1e-05	auto	5	1e-07	0.163934	0.175926	0.836066	0.824074
poly	0.5	1e-05	auto	7	1e-07	0.131148	0.145833	0.868852	0.854167
sigmoid	0.5	1e-07	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-07	scale	1	0.1	0.163934	0.166667	0.836066	0.833333
sigmoid	0.5	1e-07	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
rbf	0.5	1e-07	auto	1	0.1	0.163934	0.166667	0.836066	0.833333
poly	0.5	1e-07	scale	1	0.1	0.188525	0.180556	0.811475	0.819444
poly	0.5	1e-07	scale	3	0.1	0.188525	0.1875	0.811475	0.8125
poly	0.5	1e-07	scale	5	0.1	0.155738	0.168981	0.844262	0.831019
poly	0.5	1e-07	scale	7	0.1	0.131148	0.148148	0.868852	0.851852
poly	0.5	1e-07	auto	1	0.1	0.188525	0.180556	0.811475	0.819444
