poly	2560	0.1	0.01	scale	5	0.001	2.42532	0	2.42532	0	1.28175	0	1.28175	0
poly	80	1e-07	0.001	scale	3	0.001	2.7293	0	2.7293	0	1.30875	0	1.30875	0
poly	2560	0.1	0.01	scale	3	0.001	2.55269	0	2.55269	0	1.30789	0	1.30789	0
rbf	2560	0.001	0.001	auto	1	1e-05	3.6794	0	3.6794	0	1.64721	0	1.64721	0
poly	2560	0.1	0.01	scale	5	0.001	1.81248	0.618737	3.36912	1.94775	1.06045	0.205309	1.42998	0.340607
poly	2560	0.1	0.01	scale	5	0.001	1.81248	0.618737	3.36912	1.94775	1.06045	0.205309	1.42998	0.340607
poly	2560	0.1	0.01	scale	5	0.001	1.81248	0.618737	4.07597	2.19129	1.06045	0.205309	1.60465	0.389565
